Country,EPSI,Date,ECPI,CCPI,GSCPI
Spain,1.0,1991-01-31,,,
Spain,0.0,1991-01-31,,,
Spain,1.0,1991-01-31,,,
Sweden,0.0,1991-01-31,,,
Sweden,0.0,1991-01-31,,,
Sweden,0.0,1991-01-31,,,
Sweden,1.0277778,1991-01-31,,,
Sweden,0.0,1991-01-31,,,
Sweden,5.0,1991-01-31,,,
Sweden,1.0,1991-01-31,,,
Sweden,0.0,1991-01-31,,,
Sweden,0.0,1991-01-31,,,
Sweden,0.25,1991-01-31,,,
Sweden,0.0,1991-01-31,,,
Sweden,0.0,1991-01-31,,,
Sweden,3.0,1991-01-31,,,
Sweden,3.0,1991-01-31,,,
Sweden,1.3333334,1991-01-31,,,
Sweden,0.0,1991-01-31,,,
Sweden,1.5,1991-01-31,,,
United Kingdom,1.1111112,1991-01-31,,,
United Kingdom,1.0,1991-01-31,,,
United Kingdom,0.0,1991-01-31,,,
United Kingdom,1.0,1991-01-31,,,
United Kingdom,0.0,1991-01-31,,,
United Kingdom,0.0,1991-01-31,,,
United Kingdom,1.5,1991-01-31,,,
United Kingdom,0.0,1991-01-31,,,
United Kingdom,3.0,1991-01-31,,,
United Kingdom,5.0,1991-01-31,,,
United Kingdom,2.0,1991-01-31,,,
United Kingdom,0.83333331,1991-01-31,,,
United Kingdom,0.0,1991-01-31,,,
United Kingdom,1.0,1991-01-31,,,
United Kingdom,0.0,1991-01-31,,,
United Kingdom,0.0,1991-01-31,,,
United Kingdom,1.0,1991-01-31,,,
Poland,1.0,1991-01-31,,,
Poland,1.0,1991-01-31,,,
Poland,0.0,1991-01-31,,,
Poland,0.52777779,1991-01-31,,,
Poland,1.0,1991-01-31,,,
Poland,0.0,1991-01-31,,,
Poland,0.33333334,1991-01-31,,,
Poland,3.0,1991-01-31,,,
Poland,0.0,1991-01-31,,,
Poland,1.25,1991-01-31,,,
Poland,0.0,1991-01-31,,,
Poland,1.0,1991-01-31,,,
Poland,0.0,1991-01-31,,,
Poland,0.0,1991-01-31,,,
Poland,0.0,1991-01-31,,,
Poland,0.0,1991-01-31,,,
Poland,0.0,1991-01-31,,,
United States,1.0,1991-01-31,,,
United States,0.0,1991-01-31,,,
United States,3.0,1991-01-31,,,
United States,0.0,1991-01-31,,,
United States,0.0,1991-01-31,,,
United States,1.0,1991-01-31,,,
United States,1.0,1991-01-31,,,
United States,1.0,1991-01-31,,,
United States,0.0,1991-01-31,,,
United States,0.0,1991-01-31,,,
United States,0.0,1991-01-31,,,
United States,1.0,1991-01-31,,,
United States,0.0,1991-01-31,,,
United States,0.0,1991-01-31,,,
United States,0.83333331,1991-01-31,,,
United States,0.0,1991-01-31,,,
United States,1.5,1991-01-31,,,
Netherlands,0.0,1991-01-31,,,
Netherlands,0.0,1991-01-31,,,
Netherlands,1.0,1991-01-31,,,
Netherlands,0.0,1991-01-31,,,
Netherlands,1.0,1991-01-31,,,
Netherlands,1.5555556,1991-01-31,,,
Netherlands,0.0,1991-01-31,,,
Netherlands,3.0,1991-01-31,,,
Netherlands,0.0,1991-01-31,,,
Netherlands,0.66666669,1991-01-31,,,
Netherlands,3.0,1991-01-31,,,
Netherlands,0.0,1991-01-31,,,
Netherlands,2.0,1991-01-31,,,
Netherlands,4.0,1991-01-31,,,
Netherlands,4.0,1991-01-31,,,
Netherlands,0.0,1991-01-31,,,
Netherlands,2.0,1991-01-31,,,
Ireland,0.0,1991-01-31,,,
Ireland,0.0,1991-01-31,,,
Ireland,1.0,1991-01-31,,,
Ireland,0.25,1991-01-31,,,
Ireland,0.0,1991-01-31,,,
Ireland,0.0,1991-01-31,,,
Ireland,0.66666669,1991-01-31,,,
Ireland,4.0,1991-01-31,,,
Ireland,0.0,1991-01-31,,,
Ireland,0.0,1991-01-31,,,
Ireland,0.0,1991-01-31,,,
Ireland,0.0,1991-01-31,,,
Ireland,1.0,1991-01-31,,,
Ireland,0.47222224,1991-01-31,,,
Ireland,0.0,1991-01-31,,,
Ireland,0.0,1991-01-31,,,
Ireland,0.5,1991-01-31,,,
Finland,0.0,1991-01-31,,,
Finland,0.0,1991-01-31,,,
Finland,0.0,1991-01-31,,,
Finland,1.0,1991-01-31,,,
Finland,1.0,1991-01-31,,,
Finland,6.0,1991-01-31,,,
Finland,1.7222222,1991-01-31,,,
Finland,3.0,1991-01-31,,,
Finland,0.0,1991-01-31,,,
Finland,2.5,1991-01-31,,,
Finland,0.0,1991-01-31,,,
Finland,0.0,1991-01-31,,,
Finland,1.1666666,1991-01-31,,,
Finland,3.0,1991-01-31,,,
Finland,6.0,1991-01-31,,,
Finland,0.0,1991-01-31,,,
Finland,1.5,1991-01-31,,,
Canada,0.5,1991-01-31,,,
Canada,3.0,1991-01-31,,,
Canada,3.0,1991-01-31,,,
Canada,0.0,1991-01-31,,,
Canada,0.0,1991-01-31,,,
Canada,0.0,1991-01-31,,,
Canada,0.0,1991-01-31,,,
Canada,0.0,1991-01-31,,,
Canada,0.66666669,1991-01-31,,,
Canada,0.0,1991-01-31,,,
Canada,0.0,1991-01-31,,,
Canada,0.0,1991-01-31,,,
Canada,0.0,1991-01-31,,,
Canada,0.0,1991-01-31,,,
Canada,0.0,1991-01-31,,,
Canada,0.0,1991-01-31,,,
Canada,1.5,1991-01-31,,,
Hungary,4.0,1991-01-31,,,
Hungary,0.0,1991-01-31,,,
Hungary,0.66666669,1991-01-31,,,
Hungary,0.0,1991-01-31,,,
Hungary,0.0,1991-01-31,,,
Hungary,0.0,1991-01-31,,,
Hungary,1.0,1991-01-31,,,
Hungary,0.0,1991-01-31,,,
Hungary,0.0,1991-01-31,,,
Hungary,0.25,1991-01-31,,,
Hungary,0.30555555,1991-01-31,,,
Hungary,0.0,1991-01-31,,,
Hungary,0.0,1991-01-31,,,
Hungary,0.0,1991-01-31,,,
Hungary,0.0,1991-01-31,,,
Hungary,0.0,1991-01-31,,,
Hungary,0.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,1.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.16666667,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.0,1991-01-31,,,
Australia,0.5,1991-01-31,,,
Germany,1.0,1991-01-31,,,
Germany,2.0,1991-01-31,,,
Germany,0.0,1991-01-31,,,
Germany,1.6944444,1991-01-31,,,
Germany,0.0,1991-01-31,,,
Germany,5.0,1991-01-31,,,
Germany,0.0,1991-01-31,,,
Germany,1.0,1991-01-31,,,
Germany,1.0,1991-01-31,,,
Germany,5.0,1991-01-31,,,
Germany,0.0,1991-01-31,,,
Germany,2.5,1991-01-31,,,
Germany,2.0,1991-01-31,,,
Germany,0.83333331,1991-01-31,,,
Germany,3.0,1991-01-31,,,
Germany,0.0,1991-01-31,,,
Germany,1.75,1991-01-31,,,
Norway,0.0,1991-01-31,,,
Norway,0.0,1991-01-31,,,
Norway,0.0,1991-01-31,,,
Norway,0.0,1991-01-31,,,
Norway,4.0,1991-01-31,,,
Norway,0.0,1991-01-31,,,
Norway,0.91666669,1991-01-31,,,
Norway,1.0,1991-01-31,,,
Norway,0.0,1991-01-31,,,
Norway,0.0,1991-01-31,,,
Norway,1.0,1991-01-31,,,
Norway,3.0,1991-01-31,,,
Norway,0.25,1991-01-31,,,
Norway,2.0,1991-01-31,,,
Norway,0.0,1991-01-31,,,
Norway,0.0,1991-01-31,,,
Norway,1.5,1991-01-31,,,
Slovak Republic,0.0,1991-01-31,,,
Slovak Republic,0.0,1991-01-31,,,
Slovak Republic,0.0,1991-01-31,,,
Slovak Republic,1.0,1991-01-31,,,
Slovak Republic,0.0,1991-01-31,,,
Slovak Republic,0.0,1991-01-31,,,
Slovak Republic,0.0,1991-01-31,,,
Slovak Republic,0.3611111,1991-01-31,,,
Slovak Republic,0.0,1991-01-31,,,
Slovak Republic,0.0,1991-01-31,,,
Slovak Republic,0.83333331,1991-01-31,,,
Slovak Republic,0.25,1991-01-31,,,
Slovak Republic,0.0,1991-01-31,,,
Slovak Republic,5.0,1991-01-31,,,
Slovak Republic,0.0,1991-01-31,,,
Slovak Republic,0.0,1991-01-31,,,
Slovak Republic,0.0,1991-01-31,,,
Korea,0.0,1991-01-31,,,
Korea,0.0,1991-01-31,,,
Korea,1.0,1991-01-31,,,
Korea,0.0,1991-01-31,,,
Korea,0.0,1991-01-31,,,
Korea,1.0,1991-01-31,,,
Korea,0.33333334,1991-01-31,,,
Korea,0.0,1991-01-31,,,
Korea,1.0,1991-01-31,,,
Korea,0.0,1991-01-31,,,
Korea,1.0,1991-01-31,,,
Korea,0.0,1991-01-31,,,
Korea,0.0,1991-01-31,,,
Korea,0.0,1991-01-31,,,
Korea,1.0,1991-01-31,,,
Korea,0.0,1991-01-31,,,
Korea,0.0,1991-01-31,,,
Austria,1.0,1991-01-31,,,
Austria,0.0,1991-01-31,,,
Austria,0.0,1991-01-31,,,
Austria,5.0,1991-01-31,,,
Austria,0.0,1991-01-31,,,
Austria,0.0,1991-01-31,,,
Austria,1.0,1991-01-31,,,
Austria,0.0,1991-01-31,,,
Austria,1.3888888,1991-01-31,,,
Austria,0.0,1991-01-31,,,
Austria,0.66666669,1991-01-31,,,
Austria,5.0,1991-01-31,,,
Austria,4.0,1991-01-31,,,
Austria,3.0,1991-01-31,,,
Austria,1.0,1991-01-31,,,
Austria,0.0,1991-01-31,,,
Austria,0.5,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,0.27777776,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,5.0,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,0.83333331,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Türkiye,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
Slovenia,0.0,1991-01-31,,,
South Africa,0.25,1991-01-31,,,
South Africa,0.0,1991-01-31,,,
South Africa,0.0,1991-01-31,,,
South Africa,1.0,1991-01-31,,,
South Africa,0.0,1991-01-31,,,
South Africa,0.0,1991-01-31,,,
South Africa,0.25,1991-01-31,,,
South Africa,0.0,1991-01-31,,,
South Africa,0.0,1991-01-31,,,
South Africa,3.0,1991-01-31,,,
South Africa,0.0,1991-01-31,,,
South Africa,0.5,1991-01-31,,,
South Africa,0.0,1991-01-31,,,
South Africa,0.0,1991-01-31,,,
South Africa,0.0,1991-01-31,,,
South Africa,0.0,1991-01-31,,,
South Africa,0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
China (People's Republic of),0.0,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Indonesia,0.5,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Indonesia,1.0,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Indonesia,0.16666667,1991-01-31,,,
Indonesia,1.0,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Indonesia,0.0,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Brazil,0.16666667,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Brazil,1.0,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Brazil,0.5,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Brazil,1.0,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Brazil,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
Russia,0.0,1991-01-31,,,
India,0.0,1991-01-31,,,
India,1.0,1991-01-31,,,
India,0.0,1991-01-31,,,
India,0.0,1991-01-31,,,
India,0.0,1991-01-31,,,
India,0.6388889,1991-01-31,,,
India,0.0,1991-01-31,,,
India,0.0,1991-01-31,,,
India,0.0,1991-01-31,,,
India,0.16666667,1991-01-31,,,
India,0.0,1991-01-31,,,
India,1.75,1991-01-31,,,
India,1.0,1991-01-31,,,
India,5.0,1991-01-31,,,
India,1.0,1991-01-31,,,
India,0.0,1991-01-31,,,
India,0.0,1991-01-31,,,
Greece,1.0,1992-01-31,,,
Greece,0.0,1992-01-31,,,
Greece,0.0,1992-01-31,,,
Greece,0.52777779,1992-01-31,,,
Greece,0.0,1992-01-31,,,
Greece,0.0,1992-01-31,,,
Greece,0.25,1992-01-31,,,
Greece,0.0,1992-01-31,,,
Greece,0.0,1992-01-31,,,
Greece,0.83333331,1992-01-31,,,
Greece,1.0,1992-01-31,,,
Greece,5.0,1992-01-31,,,
Greece,0.0,1992-01-31,,,
Greece,0.0,1992-01-31,,,
Greece,0.0,1992-01-31,,,
Greece,0.0,1992-01-31,,,
Greece,0.5,1992-01-31,,,
Portugal,1.0,1992-01-31,,,
Portugal,6.0,1992-01-31,,,
Portugal,1.0,1992-01-31,,,
Portugal,0.0,1992-01-31,,,
Portugal,1.0,1992-01-31,,,
Portugal,0.0,1992-01-31,,,
Portugal,0.75,1992-01-31,,,
Portugal,0.0,1992-01-31,,,
Portugal,0.0,1992-01-31,,,
Portugal,1.0,1992-01-31,,,
Portugal,0.0,1992-01-31,,,
Portugal,0.25,1992-01-31,,,
Portugal,0.0,1992-01-31,,,
Portugal,0.0,1992-01-31,,,
Portugal,1.0,1992-01-31,,,
Portugal,0.0,1992-01-31,,,
Portugal,1.0,1992-01-31,,,
France,0.0,1992-01-31,,,
France,1.3333334,1992-01-31,,,
France,1.0,1992-01-31,,,
France,0.0,1992-01-31,,,
France,0.0,1992-01-31,,,
France,0.0,1992-01-31,,,
France,5.0,1992-01-31,,,
France,3.0,1992-01-31,,,
France,3.0,1992-01-31,,,
France,1.0,1992-01-31,,,
France,1.5,1992-01-31,,,
France,1.0,1992-01-31,,,
France,0.0,1992-01-31,,,
France,1.0,1992-01-31,,,
France,1.0,1992-01-31,,,
France,0.0,1992-01-31,,,
France,1.5,1992-01-31,,,
Belgium,0.94444442,1992-01-31,,,
Belgium,1.0,1992-01-31,,,
Belgium,0.0,1992-01-31,,,
Belgium,0.0,1992-01-31,,,
Belgium,1.0,1992-01-31,,,
Belgium,1.0,1992-01-31,,,
Belgium,1.5,1992-01-31,,,
Belgium,0.0,1992-01-31,,,
Belgium,0.83333331,1992-01-31,,,
Belgium,3.0,1992-01-31,,,
Belgium,0.0,1992-01-31,,,
Belgium,5.0,1992-01-31,,,
Belgium,1.0,1992-01-31,,,
Belgium,0.0,1992-01-31,,,
Belgium,0.0,1992-01-31,,,
Belgium,0.0,1992-01-31,,,
Belgium,0.5,1992-01-31,,,
Switzerland,1.0,1992-01-31,,,
Switzerland,1.0,1992-01-31,,,
Switzerland,0.0,1992-01-31,,,
Switzerland,0.0,1992-01-31,,,
Switzerland,0.0,1992-01-31,,,
Switzerland,1.6666666,1992-01-31,,,
Switzerland,3.0,1992-01-31,,,
Switzerland,0.0,1992-01-31,,,
Switzerland,2.5,1992-01-31,,,
Switzerland,4.0,1992-01-31,,,
Switzerland,0.0,1992-01-31,,,
Switzerland,1.0,1992-01-31,,,
Switzerland,0.0,1992-01-31,,,
Switzerland,5.0,1992-01-31,,,
Switzerland,1.0,1992-01-31,,,
Switzerland,0.0,1992-01-31,,,
Switzerland,2.5,1992-01-31,,,
Czech Republic,1.0,1992-01-31,,,
Czech Republic,0.0,1992-01-31,,,
Czech Republic,1.0,1992-01-31,,,
Czech Republic,0.0,1992-01-31,,,
Czech Republic,0.0,1992-01-31,,,
Czech Republic,5.0,1992-01-31,,,
Czech Republic,1.0,1992-01-31,,,
Czech Republic,0.0,1992-01-31,,,
Czech Republic,1.0555556,1992-01-31,,,
Czech Republic,1.1666666,1992-01-31,,,
Czech Republic,1.0,1992-01-31,,,
Czech Republic,5.0,1992-01-31,,,
Czech Republic,2.0,1992-01-31,,,
Czech Republic,0.0,1992-01-31,,,
Czech Republic,1.0,1992-01-31,,,
Czech Republic,0.0,1992-01-31,,,
Czech Republic,0.0,1992-01-31,,,
Japan,0.0,1992-01-31,,,
Japan,1.5833334,1992-01-31,,,
Japan,3.0,1992-01-31,,,
Japan,0.0,1992-01-31,,,
Japan,0.0,1992-01-31,,,
Japan,1.0,1992-01-31,,,
Japan,0.0,1992-01-31,,,
Japan,3.0,1992-01-31,,,
Japan,1.25,1992-01-31,,,
Japan,6.0,1992-01-31,,,
Japan,0.5,1992-01-31,,,
Japan,0.0,1992-01-31,,,
Japan,1.0,1992-01-31,,,
Japan,0.0,1992-01-31,,,
Japan,0.0,1992-01-31,,,
Japan,0.0,1992-01-31,,,
Japan,3.0,1992-01-31,,,
Denmark,3.0,1992-01-31,,,
Denmark,1.5,1992-01-31,,,
Denmark,0.0,1992-01-31,,,
Denmark,0.83333331,1992-01-31,,,
Denmark,3.0,1992-01-31,,,
Denmark,0.0,1992-01-31,,,
Denmark,3.0,1992-01-31,,,
Denmark,1.0,1992-01-31,,,
Denmark,0.0,1992-01-31,,,
Denmark,0.0,1992-01-31,,,
Denmark,1.2777778,1992-01-31,,,
Denmark,0.0,1992-01-31,,,
Denmark,1.0,1992-01-31,,,
Denmark,2.0,1992-01-31,,,
Denmark,1.0,1992-01-31,,,
Denmark,0.0,1992-01-31,,,
Denmark,1.5,1992-01-31,,,
Italy,1.0,1992-01-31,,,
Italy,0.0,1992-01-31,,,
Italy,1.0,1992-01-31,,,
Italy,1.5833334,1992-01-31,,,
Italy,3.0,1992-01-31,,,
Italy,1.0,1992-01-31,,,
Italy,1.5,1992-01-31,,,
Italy,0.0,1992-01-31,,,
Italy,0.0,1992-01-31,,,
Italy,0.0,1992-01-31,,,
Italy,0.0,1992-01-31,,,
Italy,3.0,1992-01-31,,,
Italy,6.0,1992-01-31,,,
Italy,3.0,1992-01-31,,,
Italy,1.0,1992-01-31,,,
Italy,0.0,1992-01-31,,,
Italy,2.25,1992-01-31,,,
Spain,0.0,1992-01-31,,,
Spain,0.83333331,1992-01-31,,,
Spain,3.0,1992-01-31,,,
Spain,0.0,1992-01-31,,,
Spain,1.5,1992-01-31,,,
Spain,2.0,1992-01-31,,,
Spain,5.0,1992-01-31,,,
Spain,1.0,1992-01-31,,,
Spain,0.0,1992-01-31,,,
Spain,0.0,1992-01-31,,,
Spain,0.0,1992-01-31,,,
Spain,1.0,1992-01-31,,,
Spain,0.0,1992-01-31,,,
Spain,1.1111112,1992-01-31,,,
Spain,1.0,1992-01-31,,,
Spain,0.0,1992-01-31,,,
Spain,1.0,1992-01-31,,,
Sweden,0.0,1992-01-31,,,
Sweden,0.0,1992-01-31,,,
Sweden,6.0,1992-01-31,,,
Sweden,1.5277778,1992-01-31,,,
Sweden,0.0,1992-01-31,,,
Sweden,5.0,1992-01-31,,,
Sweden,1.0,1992-01-31,,,
Sweden,0.0,1992-01-31,,,
Sweden,0.0,1992-01-31,,,
Sweden,0.25,1992-01-31,,,
Sweden,0.0,1992-01-31,,,
Sweden,0.0,1992-01-31,,,
Sweden,3.0,1992-01-31,,,
Sweden,4.0,1992-01-31,,,
Sweden,2.3333333,1992-01-31,,,
Sweden,0.0,1992-01-31,,,
Sweden,2.0,1992-01-31,,,
United Kingdom,1.1111112,1992-01-31,,,
United Kingdom,1.0,1992-01-31,,,
United Kingdom,0.0,1992-01-31,,,
United Kingdom,1.0,1992-01-31,,,
United Kingdom,0.0,1992-01-31,,,
United Kingdom,0.0,1992-01-31,,,
United Kingdom,1.5,1992-01-31,,,
United Kingdom,0.0,1992-01-31,,,
United Kingdom,3.0,1992-01-31,,,
United Kingdom,5.0,1992-01-31,,,
United Kingdom,2.0,1992-01-31,,,
United Kingdom,0.83333331,1992-01-31,,,
United Kingdom,0.0,1992-01-31,,,
United Kingdom,1.0,1992-01-31,,,
United Kingdom,0.0,1992-01-31,,,
United Kingdom,0.0,1992-01-31,,,
United Kingdom,1.0,1992-01-31,,,
Poland,1.0,1992-01-31,,,
Poland,1.0,1992-01-31,,,
Poland,0.0,1992-01-31,,,
Poland,0.58333331,1992-01-31,,,
Poland,1.0,1992-01-31,,,
Poland,0.0,1992-01-31,,,
Poland,0.5,1992-01-31,,,
Poland,3.0,1992-01-31,,,
Poland,0.0,1992-01-31,,,
Poland,1.25,1992-01-31,,,
Poland,0.0,1992-01-31,,,
Poland,2.0,1992-01-31,,,
Poland,0.0,1992-01-31,,,
Poland,0.0,1992-01-31,,,
Poland,0.0,1992-01-31,,,
Poland,0.0,1992-01-31,,,
Poland,0.0,1992-01-31,,,
United States,1.0,1992-01-31,,,
United States,0.5,1992-01-31,,,
United States,3.0,1992-01-31,,,
United States,3.0,1992-01-31,,,
United States,0.0,1992-01-31,,,
United States,1.0,1992-01-31,,,
United States,1.0,1992-01-31,,,
United States,1.0,1992-01-31,,,
United States,0.0,1992-01-31,,,
United States,0.0,1992-01-31,,,
United States,0.0,1992-01-31,,,
United States,1.0,1992-01-31,,,
United States,0.0,1992-01-31,,,
United States,0.0,1992-01-31,,,
United States,1.0,1992-01-31,,,
United States,0.0,1992-01-31,,,
United States,1.5,1992-01-31,,,
Netherlands,0.0,1992-01-31,,,
Netherlands,0.0,1992-01-31,,,
Netherlands,1.0,1992-01-31,,,
Netherlands,0.0,1992-01-31,,,
Netherlands,1.0,1992-01-31,,,
Netherlands,1.5555556,1992-01-31,,,
Netherlands,0.0,1992-01-31,,,
Netherlands,3.0,1992-01-31,,,
Netherlands,0.0,1992-01-31,,,
Netherlands,0.66666669,1992-01-31,,,
Netherlands,3.0,1992-01-31,,,
Netherlands,0.0,1992-01-31,,,
Netherlands,2.0,1992-01-31,,,
Netherlands,4.0,1992-01-31,,,
Netherlands,4.0,1992-01-31,,,
Netherlands,0.0,1992-01-31,,,
Netherlands,2.0,1992-01-31,,,
Ireland,0.0,1992-01-31,,,
Ireland,0.0,1992-01-31,,,
Ireland,1.0,1992-01-31,,,
Ireland,0.25,1992-01-31,,,
Ireland,0.0,1992-01-31,,,
Ireland,0.0,1992-01-31,,,
Ireland,0.83333331,1992-01-31,,,
Ireland,5.0,1992-01-31,,,
Ireland,0.0,1992-01-31,,,
Ireland,0.0,1992-01-31,,,
Ireland,0.0,1992-01-31,,,
Ireland,0.0,1992-01-31,,,
Ireland,1.0,1992-01-31,,,
Ireland,0.52777779,1992-01-31,,,
Ireland,0.0,1992-01-31,,,
Ireland,0.0,1992-01-31,,,
Ireland,0.5,1992-01-31,,,
Finland,0.0,1992-01-31,,,
Finland,0.0,1992-01-31,,,
Finland,0.0,1992-01-31,,,
Finland,1.0,1992-01-31,,,
Finland,1.0,1992-01-31,,,
Finland,6.0,1992-01-31,,,
Finland,1.8888888,1992-01-31,,,
Finland,3.0,1992-01-31,,,
Finland,0.0,1992-01-31,,,
Finland,2.5,1992-01-31,,,
Finland,0.0,1992-01-31,,,
Finland,0.0,1992-01-31,,,
Finland,1.1666666,1992-01-31,,,
Finland,4.0,1992-01-31,,,
Finland,6.0,1992-01-31,,,
Finland,0.0,1992-01-31,,,
Finland,2.0,1992-01-31,,,
Canada,0.5,1992-01-31,,,
Canada,3.0,1992-01-31,,,
Canada,3.0,1992-01-31,,,
Canada,0.0,1992-01-31,,,
Canada,0.0,1992-01-31,,,
Canada,0.0,1992-01-31,,,
Canada,0.0,1992-01-31,,,
Canada,0.0,1992-01-31,,,
Canada,0.66666669,1992-01-31,,,
Canada,0.0,1992-01-31,,,
Canada,0.0,1992-01-31,,,
Canada,0.0,1992-01-31,,,
Canada,0.0,1992-01-31,,,
Canada,0.0,1992-01-31,,,
Canada,0.0,1992-01-31,,,
Canada,0.0,1992-01-31,,,
Canada,1.5,1992-01-31,,,
Hungary,5.0,1992-01-31,,,
Hungary,0.0,1992-01-31,,,
Hungary,0.83333331,1992-01-31,,,
Hungary,0.0,1992-01-31,,,
Hungary,0.0,1992-01-31,,,
Hungary,0.0,1992-01-31,,,
Hungary,1.0,1992-01-31,,,
Hungary,0.0,1992-01-31,,,
Hungary,0.0,1992-01-31,,,
Hungary,0.25,1992-01-31,,,
Hungary,0.3611111,1992-01-31,,,
Hungary,0.0,1992-01-31,,,
Hungary,0.0,1992-01-31,,,
Hungary,0.0,1992-01-31,,,
Hungary,0.0,1992-01-31,,,
Hungary,0.0,1992-01-31,,,
Hungary,0.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,1.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.16666667,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.0,1992-01-31,,,
Australia,0.5,1992-01-31,,,
Germany,1.0,1992-01-31,,,
Germany,1.0,1992-01-31,,,
