,Country,Year,EPSI
9942,United Kingdom,2012,4.0
9943,United Kingdom,2013,6.0
9944,United Kingdom,2014,6.0
9945,United Kingdom,2015,6.0
9946,United Kingdom,2016,6.0
9947,United Kingdom,2017,6.0
9948,United Kingdom,2018,6.0
9949,United Kingdom,2019,6.0
9950,United Kingdom,2020,6.0
9951,Greece,1990,0.0
9952,Greece,1991,0.0
9953,Greece,1992,0.0
9954,Greece,1993,0.0
9955,Greece,1994,0.0
9956,Greece,1995,0.0
9957,Greece,1996,0.0
9958,Greece,1997,0.0
9959,Greece,1998,0.0
9960,Greece,1999,0.0
9961,Greece,2000,0.0
9962,Greece,2001,0.0
9963,Greece,2002,0.0
9964,Greece,2003,0.0
9965,Greece,2004,0.0
9966,Greece,2005,0.0
9967,Greece,2006,0.0
9968,Greece,2007,0.0
9969,Greece,2008,0.0
9970,Greece,2009,0.0
9971,Greece,2010,0.0
9972,Greece,2011,0.0
9973,Greece,2012,0.0
9974,Greece,2013,0.0
9975,Greece,2014,0.0
9976,Greece,2015,0.0
9977,Greece,2016,0.0
9978,Greece,2017,0.0
9979,Greece,2018,0.0
9980,Greece,2019,0.0
9981,Greece,2020,0.0
9982,Türkiye,1990,5.0
9983,Türkiye,1991,5.0
9984,Türkiye,1992,5.0
9985,Türkiye,1993,5.0
9986,Türkiye,1994,5.0
9987,Türkiye,1995,6.0
9988,Türkiye,1996,6.0
9989,Türkiye,1997,6.0
9990,Türkiye,1998,6.0
9991,Türkiye,1999,6.0
9992,Türkiye,2000,5.0
9993,Türkiye,2001,5.0
9994,Türkiye,2002,6.0
9995,Türkiye,2003,6.0
9996,Türkiye,2004,6.0
9997,Türkiye,2005,5.0
9998,Türkiye,2006,5.0
9999,Türkiye,2007,5.0
10000,Türkiye,2008,4.0
10001,Türkiye,2009,5.0
10002,Türkiye,2010,4.0
10003,Türkiye,2011,5.0
10004,Türkiye,2012,4.0
10005,Türkiye,2013,5.0
10006,Türkiye,2014,5.0
10007,Türkiye,2015,5.0
10008,Türkiye,2016,5.0
10009,Türkiye,2017,5.0
10010,Türkiye,2018,4.0
10011,Türkiye,2019,4.0
10012,Türkiye,2020,4.0
10013,Norway,1990,2.0
10014,Norway,1991,3.0
10015,Norway,1992,3.0
10016,Norway,1993,3.0
10017,Norway,1994,2.0
10018,Norway,1995,2.0
10019,Norway,1996,2.0
10020,Norway,1997,1.0
10021,Norway,1998,1.0
10022,Norway,1999,1.0
10023,Norway,2000,1.0
10024,Norway,2001,1.0
10025,Norway,2002,2.0
10026,Norway,2003,1.0
10027,Norway,2004,1.0
10028,Norway,2005,2.0
10029,Norway,2006,2.0
10030,Norway,2007,2.0
10031,Norway,2008,2.0
10032,Norway,2009,6.0
10033,Norway,2010,6.0
10034,Norway,2011,6.0
10035,Norway,2012,6.0
10036,Norway,2013,6.0
10037,Norway,2014,6.0
10038,Norway,2015,6.0
10039,Norway,2016,6.0
10040,Norway,2017,6.0
10041,Norway,2018,6.0
10042,Norway,2019,6.0
10043,Norway,2020,6.0
10044,Hungary,1990,0.1388889
10045,Hungary,1991,0.30555555
10046,Hungary,1992,0.3611111
10047,Hungary,1993,0.3611111
10048,Hungary,1994,0.3611111
10049,Hungary,1995,0.52777779
10050,Hungary,1996,0.52777779
10051,Hungary,1997,0.52777779
10052,Hungary,1998,0.58333331
10053,Hungary,1999,0.52777779
10054,Hungary,2000,1.2222222
10055,Hungary,2001,1.4722222
10056,Hungary,2002,1.6111112
10057,Hungary,2003,2.3611112
10058,Hungary,2004,2.2222223
10059,Hungary,2005,2.8333333
10060,Hungary,2006,2.9722223
10061,Hungary,2007,2.7777777
10062,Hungary,2008,3.0555556
10063,Hungary,2009,3.6388888
10064,Hungary,2010,3.5277777
10065,Hungary,2011,3.6666667
10066,Hungary,2012,3.5555556
10067,Hungary,2013,2.8888888
10068,Hungary,2014,2.8888888
10069,Hungary,2015,2.9722223
10070,Hungary,2016,2.6944444
10071,Hungary,2017,3.1111112
10072,Hungary,2018,2.6944444
10073,Hungary,2019,2.75
10074,Hungary,2020,2.8055556
10075,United States,1990,0.0
10076,United States,1991,0.0
10077,United States,1992,0.0
10078,United States,1993,0.0
10079,United States,1994,0.0
10080,United States,1995,0.0
10081,United States,1996,0.0
10082,United States,1997,0.0
10083,United States,1998,0.0
10084,United States,1999,0.0
10085,United States,2000,0.0
10086,United States,2001,0.0
10087,United States,2002,0.0
10088,United States,2003,0.0
10089,United States,2004,0.0
10090,United States,2005,0.0
10091,United States,2006,0.0
10092,United States,2007,0.0
10093,United States,2008,0.0
10094,United States,2009,0.0
10095,United States,2010,0.0
10096,United States,2011,0.0
10097,United States,2012,0.0
10098,United States,2013,0.0
10099,United States,2014,0.0
10100,United States,2015,0.0
10101,United States,2016,0.0
10102,United States,2017,0.0
10103,United States,2018,0.0
10104,United States,2019,0.0
10105,United States,2020,0.0
10106,Türkiye,1990,0.0
10107,Türkiye,1991,0.0
10108,Türkiye,1992,0.0
10109,Türkiye,1993,0.0
10110,Türkiye,1994,0.0
10111,Türkiye,1995,0.0
10112,Türkiye,1996,0.0
10113,Türkiye,1997,0.0
10114,Türkiye,1998,0.0
10115,Türkiye,1999,0.0
10116,Türkiye,2000,0.0
10117,Türkiye,2001,0.0
10118,Türkiye,2002,0.0
10119,Türkiye,2003,0.0
10120,Türkiye,2004,0.0
10121,Türkiye,2005,0.0
10122,Türkiye,2006,1.0
10123,Türkiye,2007,1.0
10124,Türkiye,2008,1.0
10125,Türkiye,2009,1.0
10126,Türkiye,2010,5.0
10127,Türkiye,2011,5.0
10128,Türkiye,2012,5.0
10129,Türkiye,2013,5.0
10130,Türkiye,2014,5.0
10131,Türkiye,2015,5.0
10132,Türkiye,2016,5.0
10133,Türkiye,2017,5.0
10134,Türkiye,2018,5.0
10135,Türkiye,2019,5.0
10136,Türkiye,2020,5.0
10137,Germany,1990,2.0
10138,Germany,1991,2.0
10139,Germany,1992,2.0
10140,Germany,1993,2.0
10141,Germany,1994,2.0
10142,Germany,1995,1.0
10143,Germany,1996,2.0
10144,Germany,1997,1.0
10145,Germany,1998,1.0
10146,Germany,1999,1.0
10147,Germany,2000,1.0
10148,Germany,2001,1.0
10149,Germany,2002,1.0
10150,Germany,2003,2.0
10151,Germany,2004,2.0
10152,Germany,2005,2.0
10153,Germany,2006,2.0
10154,Germany,2007,2.0
10155,Germany,2008,2.0
10156,Germany,2009,2.0
10157,Germany,2010,2.0
10158,Germany,2011,2.0
10159,Germany,2012,2.0
10160,Germany,2013,3.0
10161,Germany,2014,2.0
10162,Germany,2015,2.0
10163,Germany,2016,2.0
10164,Germany,2017,2.0
10165,Germany,2018,2.0
10166,Germany,2019,2.0
10167,Germany,2020,3.0
10168,Canada,1990,0.0
10169,Canada,1991,0.0
10170,Canada,1992,0.0
10171,Canada,1993,0.0
10172,Canada,1994,0.0
10173,Canada,1995,0.0
10174,Canada,1996,0.0
10175,Canada,1997,0.0
10176,Canada,1998,0.0
10177,Canada,1999,0.0
10178,Canada,2000,0.0
10179,Canada,2001,0.0
10180,Canada,2002,0.0
10181,Canada,2003,0.0
10182,Canada,2004,0.0
10183,Canada,2005,0.0
10184,Canada,2006,2.0
10185,Canada,2007,2.0
10186,Canada,2008,2.0
10187,Canada,2009,3.0
10188,Canada,2010,4.0
10189,Canada,2011,5.0
10190,Canada,2012,5.0
10191,Canada,2013,6.0
10192,Canada,2014,5.0
10193,Canada,2015,0.0
10194,Canada,2016,0.0
10195,Canada,2017,0.0
10196,Canada,2018,0.0
10197,Canada,2019,0.0
10198,Canada,2020,0.0
10199,Hungary,1990,0.0
10200,Hungary,1991,0.0
10201,Hungary,1992,0.0
10202,Hungary,1993,0.0
10203,Hungary,1994,0.0
10204,Hungary,1995,0.0
10205,Hungary,1996,0.0
10206,Hungary,1997,0.0
10207,Hungary,1998,0.0
10208,Hungary,1999,0.0
10209,Hungary,2000,0.0
10210,Hungary,2001,0.0
10211,Hungary,2002,0.0
10212,Hungary,2003,0.0
10213,Hungary,2004,0.0
10214,Hungary,2005,0.0
10215,Hungary,2006,0.0
10216,Hungary,2007,0.0
10217,Hungary,2008,0.0
10218,Hungary,2009,4.0
10219,Hungary,2010,3.0
10220,Hungary,2011,3.0
10221,Hungary,2012,3.0
10222,Hungary,2013,3.0
10223,Hungary,2014,3.0
10224,Hungary,2015,2.0
10225,Hungary,2016,0.0
10226,Hungary,2017,0.0
10227,Hungary,2018,0.0
10228,Hungary,2019,0.0
10229,Hungary,2020,0.0
10230,Australia,1990,0.0
10231,Australia,1991,0.0
10232,Australia,1992,0.0
10233,Australia,1993,0.0
10234,Australia,1994,0.0
10235,Australia,1995,0.0
10236,Australia,1996,0.0
10237,Australia,1997,0.0
10238,Australia,1998,0.0
10239,Australia,1999,0.0
10240,Australia,2000,0.0
10241,Australia,2001,0.0
10242,Australia,2002,2.0
10243,Australia,2003,2.0
10244,Australia,2004,2.0
10245,Australia,2005,2.0
10246,Australia,2006,6.0
10247,Australia,2007,6.0
10248,Australia,2008,6.0
10249,Australia,2009,6.0
10250,Australia,2010,6.0
10251,Australia,2011,6.0
10252,Australia,2012,6.0
10253,Australia,2013,6.0
10254,Australia,2014,6.0
10255,Australia,2015,6.0
10256,Australia,2016,6.0
10257,Australia,2017,6.0
10258,Australia,2018,6.0
10259,Australia,2019,6.0
10260,Australia,2020,6.0
10261,Hungary,1990,0.0
10262,Hungary,1991,0.0
10263,Hungary,1992,0.0
10264,Hungary,1993,0.0
10265,Hungary,1994,0.0
10266,Hungary,1995,0.0
10267,Hungary,1996,0.0
10268,Hungary,1997,0.0
10269,Hungary,1998,0.0
10270,Hungary,1999,0.0
10271,Hungary,2000,0.0
10272,Hungary,2001,0.0
10273,Hungary,2002,0.0
10274,Hungary,2003,0.0
10275,Hungary,2004,0.0
10276,Hungary,2005,2.0
10277,Hungary,2006,4.0
10278,Hungary,2007,1.0
10279,Hungary,2008,4.0
10280,Hungary,2009,2.0
10281,Hungary,2010,2.0
10282,Hungary,2011,3.0
10283,Hungary,2012,1.0
10284,Hungary,2013,1.0
10285,Hungary,2014,1.0
10286,Hungary,2015,1.0
10287,Hungary,2016,1.0
10288,Hungary,2017,1.0
10289,Hungary,2018,2.0
10290,Hungary,2019,3.0
10291,Hungary,2020,3.0
10292,Finland,1990,1.0
10293,Finland,1991,1.1666666
10294,Finland,1992,1.1666666
10295,Finland,1993,1.1666666
10296,Finland,1994,1.0
10297,Finland,1995,1.0
10298,Finland,1996,1.0
10299,Finland,1997,1.1666666
10300,Finland,1998,1.1666666
10301,Finland,1999,1.1666666
10302,Finland,2000,1.0
10303,Finland,2001,1.0
10304,Finland,2002,1.0
10305,Finland,2003,1.0
10306,Finland,2004,1.1666666
10307,Finland,2005,1.5
10308,Finland,2006,1.6666666
10309,Finland,2007,1.1666666
10310,Finland,2008,1.8333334
10311,Finland,2009,1.5
10312,Finland,2010,1.3333334
10313,Finland,2011,2.0
10314,Finland,2012,1.6666666
10315,Finland,2013,1.6666666
10316,Finland,2014,1.8333334
10317,Finland,2015,1.8333334
10318,Finland,2016,2.0
10319,Finland,2017,2.0
10320,Finland,2018,2.0
10321,Finland,2019,2.1666667
10322,Finland,2020,2.3333333
10323,Spain,1990,1.0
10324,Spain,1991,1.0
10325,Spain,1992,1.0
10326,Spain,1993,1.0
10327,Spain,1994,1.0
10328,Spain,1995,1.0
10329,Spain,1996,1.0
10330,Spain,1997,1.0
10331,Spain,1998,1.0
10332,Spain,1999,1.0
10333,Spain,2000,5.0
10334,Spain,2001,5.0
10335,Spain,2002,5.0
10336,Spain,2003,5.0
10337,Spain,2004,5.0
10338,Spain,2005,5.0
10339,Spain,2006,5.0
10340,Spain,2007,5.0
10341,Spain,2008,5.0
10342,Spain,2009,6.0
10343,Spain,2010,6.0
10344,Spain,2011,6.0
10345,Spain,2012,6.0
10346,Spain,2013,6.0
10347,Spain,2014,6.0
10348,Spain,2015,6.0
10349,Spain,2016,6.0
10350,Spain,2017,6.0
10351,Spain,2018,6.0
10352,Spain,2019,6.0
10353,Spain,2020,6.0
10354,Netherlands,1990,4.0
10355,Netherlands,1991,4.0
10356,Netherlands,1992,4.0
10357,Netherlands,1993,4.0
10358,Netherlands,1994,5.0
10359,Netherlands,1995,5.0
10360,Netherlands,1996,4.0
10361,Netherlands,1997,5.0
10362,Netherlands,1998,6.0
10363,Netherlands,1999,5.0
10364,Netherlands,2000,4.0
10365,Netherlands,2001,4.0
10366,Netherlands,2002,5.0
10367,Netherlands,2003,5.0
10368,Netherlands,2004,4.0
10369,Netherlands,2005,4.0
10370,Netherlands,2006,4.0
10371,Netherlands,2007,4.0
10372,Netherlands,2008,3.0
10373,Netherlands,2009,5.0
10374,Netherlands,2010,4.0
10375,Netherlands,2011,3.0
10376,Netherlands,2012,3.0
10377,Netherlands,2013,3.0
10378,Netherlands,2014,4.0
10379,Netherlands,2015,4.0
10380,Netherlands,2016,5.0
10381,Netherlands,2017,4.0
10382,Netherlands,2018,4.0
10383,Netherlands,2019,4.0
10384,Netherlands,2020,4.0
10385,Türkiye,1990,0.0
10386,Türkiye,1991,0.0
10387,Türkiye,1992,0.0
10388,Türkiye,1993,0.0
10389,Türkiye,1994,0.0
10390,Türkiye,1995,0.0
10391,Türkiye,1996,0.0
10392,Türkiye,1997,0.0
10393,Türkiye,1998,0.0
10394,Türkiye,1999,0.0
10395,Türkiye,2000,0.0
10396,Türkiye,2001,0.0
10397,Türkiye,2002,0.0
10398,Türkiye,2003,0.0
10399,Türkiye,2004,0.0
10400,Türkiye,2005,0.0
10401,Türkiye,2006,0.0
10402,Türkiye,2007,0.0
10403,Türkiye,2008,0.0
10404,Türkiye,2009,0.0
10405,Türkiye,2010,0.0
10406,Türkiye,2011,0.0
10407,Türkiye,2012,0.0
10408,Türkiye,2013,0.0
10409,Türkiye,2014,0.0
10410,Türkiye,2015,0.0
10411,Türkiye,2016,0.0
10412,Türkiye,2017,0.0
10413,Türkiye,2018,0.0
10414,Türkiye,2019,0.0
10415,Türkiye,2020,0.0
10416,Sweden,1990,0.33333334
10417,Sweden,1991,1.3333334
10418,Sweden,1992,2.3333333
10419,Sweden,1993,2.3333333
10420,Sweden,1994,2.5
10421,Sweden,1995,2.5
10422,Sweden,1996,2.6666667
10423,Sweden,1997,2.5
10424,Sweden,1998,2.6666667
10425,Sweden,1999,2.5
10426,Sweden,2000,2.5
10427,Sweden,2001,2.6666667
10428,Sweden,2002,2.6666667
10429,Sweden,2003,3.0
10430,Sweden,2004,3.1666667
10431,Sweden,2005,3.5
10432,Sweden,2006,4.0
10433,Sweden,2007,3.5
10434,Sweden,2008,4.0
10435,Sweden,2009,3.8333333
10436,Sweden,2010,3.8333333
10437,Sweden,2011,4.0
10438,Sweden,2012,3.6666667
10439,Sweden,2013,3.3333333
10440,Sweden,2014,3.6666667
10441,Sweden,2015,3.8333333
10442,Sweden,2016,4.0
10443,Sweden,2017,3.8333333
10444,Sweden,2018,4.0
10445,Sweden,2019,3.8333333
10446,Sweden,2020,4.0
10447,Ireland,1990,0.52777779
10448,Ireland,1991,0.47222224
10449,Ireland,1992,0.52777779
10450,Ireland,1993,0.52777779
10451,Ireland,1994,0.52777779
10452,Ireland,1995,0.52777779
10453,Ireland,1996,0.8888889
10454,Ireland,1997,0.8888889
10455,Ireland,1998,0.94444442
10456,Ireland,1999,0.94444442
10457,Ireland,2000,1.2222222
10458,Ireland,2001,1.1666666
10459,Ireland,2002,1.2222222
10460,Ireland,2003,1.9722222
10461,Ireland,2004,2.0277777
10462,Ireland,2005,2.0833333
10463,Ireland,2006,2.4444444
10464,Ireland,2007,2.3611112
10465,Ireland,2008,2.6388888
10466,Ireland,2009,2.6666667
10467,Ireland,2010,2.6666667
10468,Ireland,2011,2.5833333
10469,Ireland,2012,2.5833333
10470,Ireland,2013,2.8055556
10471,Ireland,2014,2.8611112
10472,Ireland,2015,2.8611112
10473,Ireland,2016,2.5
10474,Ireland,2017,2.4444444
10475,Ireland,2018,2.5
10476,Ireland,2019,2.5555556
10477,Ireland,2020,3.0
10478,Canada,1990,0.0
10479,Canada,1991,0.0
10480,Canada,1992,0.0
10481,Canada,1993,0.0
10482,Canada,1994,0.0
10483,Canada,1995,0.0
10484,Canada,1996,0.0
10485,Canada,1997,1.0
10486,Canada,1998,1.0
10487,Canada,1999,1.0
10488,Canada,2000,1.0
10489,Canada,2001,1.0
10490,Canada,2002,1.0
10491,Canada,2003,4.5
10492,Canada,2004,4.5
10493,Canada,2005,4.5
10494,Canada,2006,4.75
10495,Canada,2007,5.75
10496,Canada,2008,5.75
10497,Canada,2009,5.75
10498,Canada,2010,5.75
10499,Canada,2011,5.75
10500,Canada,2012,5.75
10501,Canada,2013,5.75
10502,Canada,2014,5.75
10503,Canada,2015,5.75
10504,Canada,2016,5.75
10505,Canada,2017,5.75
10506,Canada,2018,5.75
10507,Canada,2019,5.75
10508,Canada,2020,5.75
10509,Switzerland,1990,5.0
10510,Switzerland,1991,5.0
10511,Switzerland,1992,5.0
10512,Switzerland,1993,5.0
10513,Switzerland,1994,5.0
10514,Switzerland,1995,5.0
10515,Switzerland,1996,5.0
10516,Switzerland,1997,5.0
10517,Switzerland,1998,5.0
10518,Switzerland,1999,5.0
10519,Switzerland,2000,5.0
10520,Switzerland,2001,5.0
10521,Switzerland,2002,5.0
10522,Switzerland,2003,5.0
10523,Switzerland,2004,5.0
10524,Switzerland,2005,5.0
10525,Switzerland,2006,5.0
10526,Switzerland,2007,5.0
10527,Switzerland,2008,5.0
10528,Switzerland,2009,5.0
10529,Switzerland,2010,5.0
10530,Switzerland,2011,5.0
10531,Switzerland,2012,5.0
10532,Switzerland,2013,5.0
10533,Switzerland,2014,5.0
10534,Switzerland,2015,5.0
10535,Switzerland,2016,5.0
10536,Switzerland,2017,5.0
10537,Switzerland,2018,6.0
10538,Switzerland,2019,6.0
10539,Switzerland,2020,6.0
10540,Poland,1990,0.0
10541,Poland,1991,0.0
10542,Poland,1992,0.0
10543,Poland,1993,0.0
10544,Poland,1994,0.0
10545,Poland,1995,0.0
10546,Poland,1996,0.0
10547,Poland,1997,0.0
10548,Poland,1998,0.0
10549,Poland,1999,0.0
10550,Poland,2000,0.0
10551,Poland,2001,0.0
10552,Poland,2002,0.0
10553,Poland,2003,0.0
10554,Poland,2004,0.0
10555,Poland,2005,0.0
10556,Poland,2006,0.0
10557,Poland,2007,0.0
10558,Poland,2008,0.0
10559,Poland,2009,0.0
10560,Poland,2010,0.0
10561,Poland,2011,0.0
10562,Poland,2012,0.0
10563,Poland,2013,0.0
10564,Poland,2014,0.0
10565,Poland,2015,0.0
10566,Poland,2016,0.0
10567,Poland,2017,0.0
10568,Poland,2018,2.0
10569,Poland,2019,2.0
10570,Poland,2020,2.0
10571,Norway,1990,0.25
10572,Norway,1991,0.25
10573,Norway,1992,1.75
10574,Norway,1993,1.75
10575,Norway,1994,1.75
10576,Norway,1995,1.75
10577,Norway,1996,1.75
10578,Norway,1997,1.75
10579,Norway,1998,1.75
10580,Norway,1999,1.75
10581,Norway,2000,2.75
10582,Norway,2001,2.75
10583,Norway,2002,4.75
10584,Norway,2003,4.75
10585,Norway,2004,4.75
10586,Norway,2005,4.75
10587,Norway,2006,4.75
10588,Norway,2007,4.75
10589,Norway,2008,4.75
10590,Norway,2009,5.0
10591,Norway,2010,5.0
10592,Norway,2011,5.0
10593,Norway,2012,5.0
10594,Norway,2013,5.0
10595,Norway,2014,5.0
10596,Norway,2015,5.0
10597,Norway,2016,5.0
10598,Norway,2017,5.0
10599,Norway,2018,5.0
10600,Norway,2019,5.0
10601,Norway,2020,5.0
10602,Denmark,1990,0.0
10603,Denmark,1991,0.0
10604,Denmark,1992,2.0
10605,Denmark,1993,2.0
10606,Denmark,1994,2.0
10607,Denmark,1995,2.0
10608,Denmark,1996,2.0
10609,Denmark,1997,2.0
10610,Denmark,1998,2.0
10611,Denmark,1999,2.0
10612,Denmark,2000,2.0
10613,Denmark,2001,2.0
10614,Denmark,2002,2.0
10615,Denmark,2003,2.0
10616,Denmark,2004,2.0
10617,Denmark,2005,2.0
10618,Denmark,2006,2.0
10619,Denmark,2007,2.0
10620,Denmark,2008,4.0
10621,Denmark,2009,3.0
10622,Denmark,2010,3.0
10623,Denmark,2011,4.0
10624,Denmark,2012,3.0
10625,Denmark,2013,3.0
10626,Denmark,2014,4.0
10627,Denmark,2015,3.0
10628,Denmark,2016,3.0
10629,Denmark,2017,3.0
10630,Denmark,2018,3.0
10631,Denmark,2019,3.0
10632,Denmark,2020,3.0
10633,Spain,1990,0.0
10634,Spain,1991,0.0
10635,Spain,1992,0.0
10636,Spain,1993,0.0
10637,Spain,1994,0.0
10638,Spain,1995,0.0
10639,Spain,1996,0.0
10640,Spain,1997,0.0
10641,Spain,1998,0.0
10642,Spain,1999,0.0
10643,Spain,2000,0.0
10644,Spain,2001,0.0
10645,Spain,2002,0.0
10646,Spain,2003,0.0
10647,Spain,2004,0.0
10648,Spain,2005,0.0
10649,Spain,2006,0.0
10650,Spain,2007,0.0
10651,Spain,2008,0.0
10652,Spain,2009,0.0
10653,Spain,2010,0.0
10654,Spain,2011,0.0
10655,Spain,2012,0.0
10656,Spain,2013,0.0
10657,Spain,2014,0.0
10658,Spain,2015,0.0
10659,Spain,2016,0.0
10660,Spain,2017,0.0
10661,Spain,2018,0.0
10662,Spain,2019,0.0
10663,Spain,2020,0.0
10664,Slovak Republic,1990,0.0
10665,Slovak Republic,1991,0.0
10666,Slovak Republic,1992,0.0
10667,Slovak Republic,1993,0.0
10668,Slovak Republic,1994,0.0
10669,Slovak Republic,1995,0.0
10670,Slovak Republic,1996,0.0
10671,Slovak Republic,1997,0.0
10672,Slovak Republic,1998,0.0
10673,Slovak Republic,1999,0.0
10674,Slovak Republic,2000,1.0
10675,Slovak Republic,2001,1.0
10676,Slovak Republic,2002,1.0
10677,Slovak Republic,2003,1.0
10678,Slovak Republic,2004,1.0
10679,Slovak Republic,2005,1.0
10680,Slovak Republic,2006,1.0
10681,Slovak Republic,2007,1.0
10682,Slovak Republic,2008,1.0
10683,Slovak Republic,2009,1.0
10684,Slovak Republic,2010,1.0
10685,Slovak Republic,2011,1.0
10686,Slovak Republic,2012,1.0
