,Open,High,Low,Close,Volume,Region,Change In Price (%),Month,Day of Week
2010-10-22,23647.3203125,23667.419921875,23465.759765625,23517.5390625,1259332100,East Asia,-0.5488201127440114,Oct,Friday
2010-10-25,23551.140625,23781.880859375,23519.16015625,23627.91015625,1441732700,East Asia,0.32596948263519615,Oct,Monday
2010-10-26,23727.630859375,23727.630859375,23546.330078125,23601.240234375,1401312000,East Asia,-0.5326727550216499,Oct,Tuesday
2010-10-27,23543.73046875,23708.669921875,23148.1796875,23164.580078125,1882652400,East Asia,-1.6104091538435374,Oct,Wednesday
2010-10-28,23290.5390625,23290.5390625,23136.970703125,23210.859375,1333725400,East Asia,-0.3421118218267946,Oct,Thursday
2010-10-29,23177.689453125,23222.349609375,22880.6796875,23096.3203125,1905046800,East Asia,-0.35106666171174006,Oct,Friday
2010-11-01,23366.8203125,23656.650390625,23366.8203125,23652.939453125,1709508800,East Asia,1.2244675860837666,Nov,Monday
2010-11-02,23608.1796875,23724.869140625,23566.880859375,23671.419921875,1622167200,East Asia,0.26787425041704627,Nov,Tuesday
2010-11-03,23802.060546875,24163.83984375,23684.990234375,24144.669921875,2699609200,East Asia,1.439410568363509,Nov,Wednesday
2010-11-04,24377.0703125,24550.080078125,24345.9296875,24535.630859375,2315843600,East Asia,0.6504495611750924,Nov,Thursday
2010-11-05,24905.4296875,24931.849609375,24732.900390625,24876.8203125,2815142000,East Asia,-0.11487203938649172,Nov,Friday
2010-11-08,24838.220703125,24988.5703125,24732.51953125,24964.369140625,1811291000,East Asia,0.5078803309132717,Nov,Monday
2010-11-09,24858.33984375,24963.259765625,24687.30078125,24710.599609375,2258169600,East Asia,-0.5943286450488589,Nov,Tuesday
2010-11-10,24672.5,24692.5390625,24421.029296875,24500.609375,1945425200,East Asia,-0.6966891275711825,Nov,Wednesday
2010-11-11,24598.810546875,24887.580078125,24505.150390625,24700.30078125,1795744400,East Asia,0.4125818774107075,Nov,Thursday
2010-11-12,24404.91015625,24608.66015625,24187.26953125,24222.580078125,2093440400,East Asia,-0.7471040743754018,Nov,Friday
2010-11-15,24371.76953125,24382.140625,24002.650390625,24027.1796875,1668533900,East Asia,-1.4138893087272946,Nov,Monday
2010-11-16,24009.83984375,24085.23046875,23578.869140625,23693.01953125,1923820400,East Asia,-1.319543631118687,Nov,Tuesday
2010-11-17,23432.23046875,23618.240234375,23192.490234375,23214.4609375,2171390000,East Asia,-0.9293589508707875,Nov,Wednesday
2010-11-18,23437.80078125,23671.509765625,23327.2890625,23637.390625,1718261200,East Asia,0.8515724048208048,Nov,Thursday
2010-11-19,23625.310546875,23686.419921875,23252.330078125,23605.7109375,1903795800,East Asia,-0.08296021902489872,Nov,Friday
